tx_id,timestamp,sender_id,sender_upi,sender_role,sender_device_id,sender_ip_subnet,sender_session_count_day,sender_unique_counterparties_24h,sender_amount_velocity_1h,sender_degree,receiver_id,receiver_upi,receiver_role,receiver_device_id,receiver_ip_subnet,receiver_session_count_day,receiver_unique_counterparties_24h,receiver_amount_velocity_1h,receiver_degree,amount_inr,status,pattern,label
5f54317b-b26f-4398-a338-778f6be52d8d,2024-02-02 10:32:20,acct_00600,9532918799@okicici,NORMAL,5728732fca75ca91fb40747d5ffa7b38e36a0d80977bdaf57eecf0a07877c215,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,1,0.0,1,1465.36,SUCCESS,FAN_IN,fraud
b493ce10-1063-44de-bb15-9fd04a106163,2024-02-02 10:32:28,acct_02055,6510973962@okicici,NORMAL,15b17a246a49e64971b7d6d98346e6ba7acae90311a24839482eda50b802fe66,150.243.182.0/24,0,0,0.0,4,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,2,0.0,2,1403.46,SUCCESS,FAN_IN,fraud
9d7fd168-a3d5-4855-b92a-3285d2623efa,2024-02-02 10:33:09,acct_02203,7477971897@okicici,NORMAL,548d451500415551c77c143b26d0be1ce3ea4ce4c682f8d747312323018cf897,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,3,0.0,3,185.55,SUCCESS,FAN_IN,fraud
29b61351-ad84-4e74-be08-b2b52aee7148,2024-02-02 10:33:22,acct_00606,8905287810@okybl,NORMAL,6e0acff3c8a77964946d535b1d821f4a8460a558d9ec713897c99cdb1336f640,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,4,0.0,4,308.54,SUCCESS,FAN_IN,fraud
c5b603d9-3891-46d6-9d59-6945533d33f7,2024-02-02 10:33:27,acct_00916,9687289949@okhdfc,NORMAL,df3c7d0e843cc62149c20eecd5e235c985986e5f1cbfffb8f3692bf4714ed481,150.243.182.0/24,0,1,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,5,0.0,5,348.54,FAILED,FAN_IN,fraud
4e3c9794-b780-4d66-892a-efc0afb9e1bf,2024-02-02 10:33:46,acct_02322,6904129526@okicici,NORMAL,5a3e7ecffb672792cbff395628ca321c7862bb10e2a9f746dd9947810ce5e3d2,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,6,0.0,6,611.48,SUCCESS,FAN_IN,fraud
782410e7-65c0-4729-8172-3b965c9a1c82,2024-02-02 10:33:53,acct_02319,8221998093@okicici,NORMAL,0e5bcbc9fe0bdc4741e3e1891f708ba4ebcf8789b12b00c327d82ff335fde005,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,7,0.0,7,50.0,SUCCESS,FAN_IN,fraud
b280dcbb-4e0a-4dd2-9176-fe5ed42eb521,2024-02-02 10:34:15,acct_02861,6800810840@okhdfc,NORMAL,df72dcebf9705f7b0188ca4df685ef60101fb797bb600ecaab8a478361f5cf8f,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,8,0.0,8,834.74,SUCCESS,FAN_IN,fraud
345838b6-f917-4cd3-9b42-680154a2cca3,2024-02-02 10:34:24,acct_00976,6191162242@okicici,NORMAL,9942691f34841261d129f7491b177f62c8651f9b6d0ec12a0d957478db6b22cc,150.243.182.0/24,1,1,0.0,4,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,9,0.0,9,560.78,SUCCESS,FAN_IN,fraud
2987d0cc-c942-43b5-94eb-d18d3c3e68e2,2024-02-02 10:34:38,acct_02135,6594464976@oksbi,NORMAL,cd267cc0daa5fa222e118ad69a494003e011cb2b58d86bb817b279c2d967ed58,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,10,0.0,10,769.94,SUCCESS,FAN_IN,fraud
a6dd8274-bfde-4e78-9464-0d4b9cfeb445,2024-02-02 10:34:54,acct_00123,8913617098@oksbi,NORMAL,980bfe2a89d637c53693a31f462d26d48ebb5bfe27b6a49639675922e42e92d3,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,11,0.0,11,2605.07,SUCCESS,FAN_IN,fraud
51979650-30c4-4f7b-871f-a0c2ee79f810,2024-02-02 10:35:04,acct_00074,6965081954@okaxis,NORMAL,7ccdf8936049d45399a00025950271fc222ab7e25fc73d46d8e6a292befdc699,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,12,0.0,12,376.58,SUCCESS,FAN_IN,fraud
4782f0d1-d6b1-4b81-84b3-248aaa456ee2,2024-02-02 10:35:38,acct_02231,6793828043@okybl,NORMAL,ff5563ec5133f748c57dd13657e0e0b561d32601b94e409c064e9fc141c7d892,25.51.158.0/24,0,0,0.0,0,acct_00691,9914198302@oksbi,NORMAL,eface7be0a0bb9a2db14195cb9737e082046ba6a2c8db29d51c936bfaba6d082,95.5.87.0/24,0,0,0.0,0,42.91,SUCCESS,NORMAL,legit
d99bef5c-d480-4350-9462-68f5f9de4473,2024-02-02 10:35:44,acct_01421,7693702159@okaxis,NORMAL,767e88b00481aa3905cb8b855b11faa84437ce57db99fbf3840d710cf80732a8,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,13,0.0,13,325.12,FAILED,FAN_IN,fraud
1f21035e-f09a-4504-a644-9dd3961c97ed,2024-02-02 10:36:15,acct_00604,7223790317@okybl,NORMAL,25b652874f5d9643388e5d29b7924b0720e5bc053d1a4ac14b0f0b784d5d745c,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,14,0.0,14,97.5,SUCCESS,FAN_IN,fraud
eb3ec8b1-677a-44c9-853d-b117e33d2d40,2024-02-02 10:36:18,acct_00505,9282333775@okaxis,NORMAL,b62496ecb703909abd36ce91d2914851f33f5945b49edf3edfdaac86553752b9,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,92.198.149.0/24,1,15,0.0,15,50.0,SUCCESS,FAN_IN,fraud
118c31de-0f36-482a-a184-ca184b6c7438,2024-02-02 10:36:21,acct_01726,7738186070@okicici,NORMAL,221b28289c6db53c766ac17b701395cf448b0d91d105ff4dbe2493fcb45a5e27,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,16,0.0,16,538.03,SUCCESS,FAN_IN,fraud
68c4e089-11f2-424e-8719-2bc83e2d7c8d,2024-02-02 10:36:32,acct_02021,6411619512@okicici,NORMAL,c3a4f532823867978ac3dc1b3174bdd193debf24deb18e35668203fcd6ea8b58,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,17,0.0,17,677.88,SUCCESS,FAN_IN,fraud
1fb8d8ca-0cda-4eec-a43b-6c0806bc263d,2024-02-02 10:36:56,acct_02067,7490479373@okaxis,NORMAL,3c66761b859b506ea643a2f0b99c2ac645d080d62f392d7e289df34697507ca8,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,92.198.149.0/24,1,18,0.0,18,2337.93,FAILED,FAN_IN,fraud
1bba04e5-959b-4abd-a9c8-cfb768b6e5bc,2024-02-02 10:38:41,acct_00739,6252598119@okicici,NORMAL,20664c7c8e76cdc4ad9557895539263f7b33c14e62020813c1097acaaa89205d,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,19,0.0,19,88.91,SUCCESS,FAN_IN,fraud
da024db6-0a6e-4a6e-9ad1-818c5a40e5e3,2024-02-02 10:39:42,acct_01598,8967185332@okybl,NORMAL,6dcfcd636ec0aa3833c7322dc5363e41d812dd007a61d3b07d4f17bfa8f4f35b,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,20,0.0,20,1422.08,SUCCESS,FAN_IN,fraud
572c98af-e361-440f-a024-fce054068dee,2024-02-02 10:39:51,acct_00725,7113907992@oksbi,NORMAL,7526b22192a2e6926ed4ded95b87abcee63697945a4776fa984107a8552af44b,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,21,0.0,21,711.28,SUCCESS,FAN_IN,fraud
a4e55210-4897-4187-9613-4858962636a4,2024-02-02 10:39:52,acct_01393,6515300636@okhdfc,NORMAL,5f9ab325a9be4c6e1aee86f19ab0063a8d10c81db771d8e3147550ba10c16efe,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,22,0.0,22,739.62,SUCCESS,FAN_IN,fraud
fbbb950e-ac34-4417-85a4-ecbd9dce999b,2024-02-02 10:39:53,acct_01668,6003523925@okaxis,NORMAL,3f86ac2705f4d05cd22927fa1f94b86c6e0342f4bcebd2791a8137111dcb0239,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,23,0.0,23,148.05,SUCCESS,FAN_IN,fraud
07081373-7d8e-4603-9b0d-0d2cf73f3ebd,2024-02-02 10:41:38,acct_02036,8968395092@okybl,NORMAL,56e24bdedea2ddcd98d10326a2ebf0655f70da12a6edcb341bd54f21f6f10c05,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,24,0.0,24,196.74,SUCCESS,FAN_IN,fraud
9a4a5d44-e159-4d4b-b7c8-f6ac42ac9893,2024-02-02 10:41:50,acct_02252,7291336512@okaxis,NORMAL,7d51e8ec6badd6aa1ccd5302a77d129a2d7dc2c1b64edfd5417a7b7cab825c48,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,25,0.0,25,50.0,SUCCESS,FAN_IN,fraud
c1d45d9e-d9bd-4c62-9b45-2b81a1bd18c6,2024-02-02 10:41:53,acct_02102,9345535716@okicici,NORMAL,3c0d37fc10465e7912f90e1fa39f9d0e73a0a0d9fe0620d74347cbb1caca25eb,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,26,0.0,26,202.79,SUCCESS,FAN_IN,fraud
6a98f754-9dda-4393-a269-01924bc87b08,2024-02-02 10:42:07,acct_02477,6600917411@okhdfc,NORMAL,7a0fbab4779be85dca153a191155e6fe97d6ceaa53c9a81e9437e684fcac48df,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,27,0.0,27,1717.51,SUCCESS,FAN_IN,fraud
38ac3a60-8513-41cf-98d3-6469b0dddfeb,2024-02-02 10:42:17,acct_01343,6598261694@oksbi,NORMAL,89b1556abdbab95588b67e1d46b764d5ea5d69fc396de4d99dbb62dcb884e809,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,28,0.0,28,2395.96,SUCCESS,FAN_IN,fraud
224e145c-c17e-445b-a676-6bbffd780b28,2024-02-02 10:42:48,acct_01167,8049135413@okicici,NORMAL,60068be3294caf51aaa801e7341fc2cd31b92aab797ba80447c80450c935af85,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,29,0.0,29,52.17,SUCCESS,FAN_IN,fraud
cd1b0c13-431a-483b-9857-f31b352b7b90,2024-02-02 10:42:53,acct_02144,8128187517@okaxis,NORMAL,af47c30deaf1c6ae62b3299087b9b053ff1f4010925312789836d0bc465b109b,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,92.198.149.0/24,1,30,0.0,30,1066.17,SUCCESS,FAN_IN,fraud
4eaba804-7ef4-47b2-bba4-ac021bf1fa63,2024-02-02 10:42:58,acct_02462,8506573122@okybl,NORMAL,bdbf021c9108927863cba3437f68d3aa64ce0c6d2cfaccd2ab85ee377c09fc99,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,31,0.0,31,594.74,SUCCESS,FAN_IN,fraud
26b46cab-2ff3-4ef2-96e1-fd0696ba6aa6,2024-02-02 10:43:06,acct_00866,6943087932@okaxis,NORMAL,4f62a5da802e78b632b0eda827eded0e1d0c05177a0d57d1cde6fb460650eaeb,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,32,0.0,32,109.64,SUCCESS,FAN_IN,fraud
90ca5324-0ec3-43f3-ac90-91e66531ce0d,2024-02-02 10:43:58,acct_01052,7539274843@okicici,NORMAL,6e6fa49161bed6a3125c6261f22c9c0c314aeb7ba8b7cf576cbd53acbdb896ac,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,33,0.0,33,1054.06,SUCCESS,FAN_IN,fraud
34493822-4e70-49d6-a88b-770bd7cad552,2024-02-02 10:44:25,acct_01872,7991363975@okaxis,NORMAL,9c176f5103c0168295e09fe1ed8f6aee241e51cf3ceb458d5082a6d9f49421c4,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,34,0.0,34,355.81,SUCCESS,FAN_IN,fraud
c8ee2c6e-5e0a-466c-b5d8-4ff82cf4bf47,2024-02-02 10:45:36,acct_00668,8737456406@okhdfc,NORMAL,71f2f64e320bdef38823d643c5ab974838ca420f71650b320481a6af4a765f95,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,35,0.0,35,50.0,SUCCESS,FAN_IN,fraud
e1865942-e873-4c07-a629-eada46d6e9cf,2024-02-02 10:46:23,acct_01678,7245016452@okhdfc,NORMAL,94f6e52c7156bac48d357abfdf1ca0c76880e2f676a9939b8746c69d812a6120,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,92.198.149.0/24,1,36,0.0,36,380.31,SUCCESS,FAN_IN,fraud
fb36517b-dde1-43f4-afb2-ccb78c05b9cd,2024-02-02 10:47:26,acct_00687,6900159659@oksbi,NORMAL,31f385338852cdd124a9555eb928a3b89e282f26ed0142765e18de021725e0c3,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,37,0.0,37,808.49,FAILED,FAN_IN,fraud
5da83250-9045-40e2-b2ce-8036ce3bfaef,2024-02-02 10:48:11,acct_01968,8042816980@okhdfc,NORMAL,42eeebc6fc2a7ee4317b57580292f47c8ff206cd0bfcec3b6bd63acbf3dba9f2,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,38,0.0,38,135.44,SUCCESS,FAN_IN,fraud
c91ec68e-8724-4f93-9e0b-e6cd9c7047d0,2024-02-02 10:48:20,acct_01621,9862196861@okhdfc,NORMAL,fd38ff488d6b39ebe727df207c2c68d2a26f0ba149f09aa8237e78ce3575bad4,150.243.182.0/24,0,1,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,39,0.0,39,795.92,SUCCESS,FAN_IN,fraud
6ec4a594-0a4d-4e4e-a413-befabc3bf46c,2024-02-02 10:48:20,acct_00379,9731333752@okicici,NORMAL,e492ad5b56babc18b4a417caee1ebe82e40bd45b01d4fb26d1f777684a4ce601,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,40,0.0,40,489.62,SUCCESS,FAN_IN,fraud
874c394c-266a-4cd1-b042-91c9dceea75a,2024-02-02 10:48:31,acct_01378,8797319452@okybl,NORMAL,136f84ddc1e5b6d9f56f5180ed48d89f0aaf6486cd6ed12d2d2e68d7b8edcaf8,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,41,0.0,41,790.57,SUCCESS,FAN_IN,fraud
1f090715-03f0-4371-a0c1-b31326724f82,2024-02-02 10:50:28,acct_00527,8236336378@okaxis,NORMAL,6f41ab725cb356cf67418648414555ee4bc082b1b3656bffc06e04b7f48ca47e,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,92.198.149.0/24,1,42,0.0,42,1472.16,SUCCESS,FAN_IN,fraud
2310be4c-9ee7-452f-baf3-eff26923afd0,2024-02-02 10:50:46,acct_01688,6536373479@okhdfc,NORMAL,123dc2df492d93334623938e734798cb0a5f3c0fa5ea67ed4c791c67211fbc32,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,43,0.0,43,339.58,SUCCESS,FAN_IN,fraud
4195cf44-6fac-48aa-98df-2f51c6396b71,2024-02-02 10:50:58,acct_01068,8255052081@okaxis,NORMAL,e789c1eba5c83a740e373ec90dd7637fa86b6e522bb1fe5300851c6e31ea6f99,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,44,0.0,44,990.77,SUCCESS,FAN_IN,fraud
9d1ac4b0-6289-4383-9ad3-d82aa5804aad,2024-02-02 10:50:59,acct_00359,9093474499@okaxis,NORMAL,acff21492457ac2d1cec6fa99379f04246ac7294e25ec5f0ab09af869f5afdfd,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,45,0.0,45,144.4,SUCCESS,FAN_IN,fraud
edf2d445-8447-4e89-ace6-a6dd5dd22697,2024-02-02 10:51:09,acct_02584,7530953377@okhdfc,NORMAL,ce7441a993cebdd46c52d1546d9b5b4b3c730d5d5ec01c53114a48fe591872df,150.243.182.0/24,0,0,0.0,6,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,46,0.0,46,712.19,SUCCESS,FAN_IN,fraud
8360e493-9184-4172-a562-d9d86d7d92e1,2024-02-02 10:52:14,acct_02773,9516160305@oksbi,NORMAL,ac950cd36739e7ae6d9751224e21ae6e9cfcf476b068db5b4e8aaa7815ec2376,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,47,0.0,47,311.88,SUCCESS,FAN_IN,fraud
57e39e17-3ea9-4e10-b454-6c3cda2677da,2024-02-02 10:52:59,acct_00716,7611243610@okhdfc,NORMAL,58971cc569db7a74b21f18580f9ae2d68b35ab6daef1aff96c8a6b4b09f73361,150.243.182.0/24,0,0,0.0,0,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,166.104.8.0/24,1,48,0.0,48,2273.65,SUCCESS,FAN_IN,fraud
79da94ca-cd42-41dd-8e53-b70e452567d1,2024-02-02 10:53:08,acct_00024,8884887548@okicici,NORMAL,af5bfe4eb0635300fab57ac98376963a60857fd31bfd7aa266997e6790bb5ff3,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,49,0.0,49,124.98,SUCCESS,FAN_IN,fraud
8f1273f1-2631-42a2-bc79-2da78847ec97,2024-02-02 10:53:10,acct_00467,7212286165@okicici,NORMAL,60c74469b6ab52eed1dbc79193f76512baf68f4dbd69986526696688c9881239,150.243.182.0/24,0,0,0.0,3,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,50,0.0,50,2510.95,SUCCESS,FAN_IN,fraud
5a6b80e7-6ae7-4f99-a5b2-ff9c1a9255d0,2024-02-02 10:53:24,acct_00947,7325043139@oksbi,NORMAL,3d1141906d3ffff7fdbe11d4f264d6423a144cf66204e4b34dc7eacae7e22a81,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,92.198.149.0/24,1,51,0.0,51,1279.38,SUCCESS,FAN_IN,fraud
37808f7f-2f92-40eb-8312-2d7ee5afde80,2024-02-02 10:53:25,acct_01411,6387552332@okhdfc,NORMAL,2081f050cc60d650263a76b23d56d5dbe935593d6174aa3745fcb3a66ce34385,117.195.123.0/24,0,0,0.0,2,acct_00625,7053624456@oksbi,NORMAL,4e425b598fba6c297e875977c140d62ac5222c189ab5e493c0c9e5e4eab680a2,22.136.190.0/24,0,0,0.0,1,2221.97,SUCCESS,NORMAL,legit
44ae9612-7e02-44be-814c-1b6e58c2bd7b,2024-02-02 10:54:09,acct_02485,8929982188@okaxis,NORMAL,8ba097c269881c0f8ef67803baf36eabafd6e31c5889090ce6e27fe96f0bcb42,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,c29c3f41a1efb63298e23775436ea6fc237c3899358414bbdf6981121684b8b4,92.198.149.0/24,1,52,0.0,52,837.18,SUCCESS,FAN_IN,fraud
1ab9962f-e9bc-4ef2-b1c7-ab5e04d8203c,2024-02-02 10:54:13,acct_00257,9549303780@okhdfc,NORMAL,45fa6fc2697a91c351ff657766d3905a561d7b4671e78c42cd5eebdd6dfb09ba,150.243.182.0/24,0,0,0.0,2,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,53,0.0,53,50.0,SUCCESS,FAN_IN,fraud
1162504f-d467-479e-b69d-4abcf2456e15,2024-02-02 10:55:24,acct_02843,9565659308@oksbi,NORMAL,efd3f1735569bbb8fa59b015ab7e12860dedbbf8f543035f657af978300b6bb6,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,bb21ae2d4f37a1b4a592a21f3c36e343ab9f508233051392ab74d04333081afd,166.104.8.0/24,1,54,0.0,54,1148.52,SUCCESS,FAN_IN,fraud
b9db5e13-d18f-4d8e-b3d0-1ae3ed8c09cb,2024-02-02 10:55:51,acct_02507,6376939826@oksbi,NORMAL,b77dac0fc78af135ea8e4d392cb0a512fb9b7117a0f07cc38a12c8c8a5d58324,150.243.182.0/24,0,0,0.0,1,acct_01682,6437324367@okhdfc,MULE_COLLECTOR,d0ecb3deda60930ff7665fbb6f1a76a48f24dd0bd45e3c26ff65f1a3dbb71caf,166.104.8.0/24,1,55,0.0,55,2732.99,SUCCESS,FAN_IN,fraud
